id,name,ibge_code,state_id:id,codigo_apuracao
city_2925956,Rafael Jambeiro,25956,base.state_br_ba,3985
city_2926004,Remanso,26004,base.state_br_ba,3821
city_2926103,Retirolândia,26103,base.state_br_ba,3823
city_2926202,Riachão das Neves,26202,base.state_br_ba,3825
city_2926301,Riachão do Jacuípe,26301,base.state_br_ba,3827
city_1504059,Mãe do Rio,04059,base.state_br_pa,587
city_2926400,Riacho de Santana,26400,base.state_br_ba,3829
city_2926509,Ribeira do Amparo,26509,base.state_br_ba,3831
city_2926608,Ribeira do Pombal,26608,base.state_br_ba,3833
city_2926657,Ribeirão do Largo,26657,base.state_br_ba,3027
city_2926707,Rio de Contas,26707,base.state_br_ba,3835
city_2926806,Rio do Antônio,26806,base.state_br_ba,3837
city_2926905,Rio do Pires,26905,base.state_br_ba,3839
city_2927002,Rio Real,27002,base.state_br_ba,3841
city_2927101,Rodelas,27101,base.state_br_ba,3843
city_2927200,Ruy Barbosa,27200,base.state_br_ba,3845
city_1504109,Magalhães Barata,04109,base.state_br_pa,481
city_2927309,Salinas da Margarida,27309,base.state_br_ba,3847
city_2927408,Salvador,27408,base.state_br_ba,3849
city_2927507,Santa Bárbara,27507,base.state_br_ba,3851
city_2927606,Santa Brígida,27606,base.state_br_ba,3853
city_2927705,Santa Cruz Cabrália,27705,base.state_br_ba,3855
city_2927804,Santa Cruz da Vitória,27804,base.state_br_ba,3857
city_2927903,Santa Inês,27903,base.state_br_ba,3859
city_2928000,Santaluz,28000,base.state_br_ba,3861
city_2928059,Santa Luzia,28059,base.state_br_ba,3987
city_2928109,Santa Maria da Vitória,28109,base.state_br_ba,3863
city_1504208,Marabá,04208,base.state_br_pa,483
city_2928208,Santana,28208,base.state_br_ba,615
city_2928307,Santanópolis,28307,base.state_br_ba,3867
city_2928406,Santa Rita de Cássia,28406,base.state_br_ba,3549
city_2928505,Santa Teresinha,28505,base.state_br_ba,3869
city_2928604,Santo Amaro,28604,base.state_br_ba,3871
city_2928703,Santo Antônio de Jesus,28703,base.state_br_ba,3873
city_2928802,Santo Estêvão,28802,base.state_br_ba,3875
city_2928901,São Desidério,28901,base.state_br_ba,3877
city_2928950,São Domingos,28950,base.state_br_ba,3029
city_2929008,São Félix,29008,base.state_br_ba,3879
city_1504307,Maracanã,04307,base.state_br_pa,485
city_2929057,São Félix do Coribe,29057,base.state_br_ba,3031
city_2929107,São Felipe,29107,base.state_br_ba,3881
city_2929206,São Francisco do Conde,29206,base.state_br_ba,3883
city_2929255,São Gabriel,29255,base.state_br_ba,3989
city_2929305,São Gonçalo dos Campos,29305,base.state_br_ba,3885
city_2929354,São José da Vitória,29354,base.state_br_ba,3035
city_2929370,São José do Jacuípe,29370,base.state_br_ba,3033
city_2929404,São Miguel das Matas,29404,base.state_br_ba,3887
city_2929503,São Sebastião do Passé,29503,base.state_br_ba,3889
city_2929602,Sapeaçu,29602,base.state_br_ba,3891
city_1504406,Marapanim,04406,base.state_br_pa,487
city_2929701,Sátiro Dias,29701,base.state_br_ba,3893
city_2929750,Saubara,29750,base.state_br_ba,3037
city_2929800,Saúde,29800,base.state_br_ba,3895
city_2929909,Seabra,29909,base.state_br_ba,3897
city_2930006,Sebastião Laranjeiras,30006,base.state_br_ba,3899
city_2930105,Senhor do Bonfim,30105,base.state_br_ba,3901
city_2930154,Serra do Ramalho,30154,base.state_br_ba,3039
city_2930204,Sento Sé,30204,base.state_br_ba,3903
city_2930303,Serra Dourada,30303,base.state_br_ba,3905
city_2930402,Serra Preta,30402,base.state_br_ba,3907
city_1100304,Vilhena,00304,base.state_br_ro,13
city_1504422,Marituba,04422,base.state_br_pa,54
city_2930501,Serrinha,30501,base.state_br_ba,3909
city_2930600,Serrolândia,30600,base.state_br_ba,3911
city_2930709,Simões Filho,30709,base.state_br_ba,3913
city_2930758,Sítio do Mato,30758,base.state_br_ba,3041
city_2930766,Sítio do Quinto,30766,base.state_br_ba,3043
city_2930774,Sobradinho,30774,base.state_br_ba,3045
city_2930808,Souto Soares,30808,base.state_br_ba,3915
city_2930907,Tabocas do Brejo Velho,30907,base.state_br_ba,3917
city_2931004,Tanhaçu,31004,base.state_br_ba,3919
city_2931053,Tanque Novo,31053,base.state_br_ba,3991
city_1504455,Medicilândia,04455,base.state_br_pa,589
city_2931103,Tanquinho,31103,base.state_br_ba,3921
city_2931202,Taperoá,31202,base.state_br_ba,3923
city_2931301,Tapiramutá,31301,base.state_br_ba,3925
city_2931350,Teixeira de Freitas,31350,base.state_br_ba,3993
city_2931400,Teodoro Sampaio,31400,base.state_br_ba,3927
city_2931509,Teofilândia,31509,base.state_br_ba,3929
city_2931608,Teolândia,31608,base.state_br_ba,3931
city_2931707,Terra Nova,31707,base.state_br_ba,3933
city_2931806,Tremedal,31806,base.state_br_ba,3935
city_2931905,Tucano,31905,base.state_br_ba,3937
city_1504505,Melgaço,04505,base.state_br_pa,489
city_2932002,Uauá,32002,base.state_br_ba,3939
city_2932101,Ubaíra,32101,base.state_br_ba,3941
city_2932200,Ubaitaba,32200,base.state_br_ba,3943
city_2932309,Ubatã,32309,base.state_br_ba,3945
city_2932408,Uibaí,32408,base.state_br_ba,3947
city_2932457,Umburanas,32457,base.state_br_ba,3047
city_2932507,Una,32507,base.state_br_ba,3949
city_2932606,Urandi,32606,base.state_br_ba,3951
city_2932705,Uruçuca,32705,base.state_br_ba,3953
city_2932804,Utinga,32804,base.state_br_ba,3955
city_1504604,Mocajuba,04604,base.state_br_pa,491
city_2932903,Valença,32903,base.state_br_ba,3957
city_2933000,Valente,33000,base.state_br_ba,3959
city_2933059,Várzea da Roça,33059,base.state_br_ba,3997
city_2933109,Várzea do Poço,33109,base.state_br_ba,3961
city_2933158,Várzea Nova,33158,base.state_br_ba,3995
city_2933174,Varzedo,33174,base.state_br_ba,3049
city_2933208,Vera Cruz,33208,base.state_br_ba,3963
city_2933257,Vereda,33257,base.state_br_ba,3051
city_2933307,Vitória da Conquista,33307,base.state_br_ba,3965
city_2933406,Wagner,33406,base.state_br_ba,3967
city_1504703,Moju,04703,base.state_br_pa,493
city_2933455,Wanderley,33455,base.state_br_ba,3999
city_2933505,Wenceslau Guimarães,33505,base.state_br_ba,3969
city_2933604,Xique-Xique,33604,base.state_br_ba,3971
city_3100104,Abadia dos Dourados,00104,base.state_br_mg,4001
city_3100203,Abaeté,00203,base.state_br_mg,4003
city_3100302,Abre Campo,00302,base.state_br_mg,4005
city_3100401,Acaiaca,00401,base.state_br_mg,4007
city_3100500,Açucena,00500,base.state_br_mg,4009
city_3100609,Água Boa,00609,base.state_br_mg,4011
city_3100708,Água Comprida,00708,base.state_br_mg,4013
city_1504802,Monte Alegre,04802,base.state_br_pa,495
city_3100807,Aguanil,00807,base.state_br_mg,4015
city_3100906,Águas Formosas,00906,base.state_br_mg,4017
city_3101003,Águas Vermelhas,01003,base.state_br_mg,4019
city_3101102,Aimorés,01102,base.state_br_mg,4021
city_3101201,Aiuruoca,01201,base.state_br_mg,4023
city_3101300,Alagoa,01300,base.state_br_mg,4025
city_3101409,Albertina,01409,base.state_br_mg,4027
city_3101508,Além Paraíba,01508,base.state_br_mg,4029
city_3101607,Alfenas,01607,base.state_br_mg,4031
city_3101631,Alfredo Vasconcelos,01631,base.state_br_mg,2681
city_1504901,Muaná,04901,base.state_br_pa,497
city_3101706,Almenara,01706,base.state_br_mg,4033
city_3101805,Alpercata,01805,base.state_br_mg,4035
city_3101904,Alpinópolis,01904,base.state_br_mg,4037
city_3102001,Alterosa,02001,base.state_br_mg,4039
city_3102050,Alto Caparaó,02050,base.state_br_mg,564
city_3102100,Alto Rio Doce,02100,base.state_br_mg,4041
city_3102209,Alvarenga,02209,base.state_br_mg,4043
city_3102308,Alvinópolis,02308,base.state_br_mg,4045
city_3102407,Alvorada de Minas,02407,base.state_br_mg,4047
city_3102506,Amparo do Serra,02506,base.state_br_mg,4049
city_1504950,Nova Esperança do Piriá,04950,base.state_br_pa,391
city_3102605,Andradas,02605,base.state_br_mg,4051
city_3102704,Cachoeira de Pajeú,02704,base.state_br_mg,4053
city_3102803,Andrelândia,02803,base.state_br_mg,4055
city_3102852,Angelândia,02852,base.state_br_mg,566
city_3102902,Antônio Carlos,02902,base.state_br_mg,4057
city_3103009,Antônio Dias,03009,base.state_br_mg,4059
city_3103108,Antônio Prado de Minas,03108,base.state_br_mg,4061
city_3103207,Araçaí,03207,base.state_br_mg,4063
city_3103306,Aracitaba,03306,base.state_br_mg,4065
city_3103405,Araçuaí,03405,base.state_br_mg,4067
city_1504976,Nova Ipixuna,04976,base.state_br_pa,56
city_3103504,Araguari,03504,base.state_br_mg,4069
city_3103603,Arantina,03603,base.state_br_mg,4071
city_3103702,Araponga,03702,base.state_br_mg,4073
city_3103751,Araporã,03751,base.state_br_mg,2903
city_3103801,Arapuá,03801,base.state_br_mg,4075
city_3103900,Araújos,03900,base.state_br_mg,4077
city_3104007,Araxá,04007,base.state_br_mg,4079
city_3104106,Arceburgo,04106,base.state_br_mg,4081
city_3104205,Arcos,04205,base.state_br_mg,4083
city_3104304,Areado,04304,base.state_br_mg,4085
city_1505007,Nova Timboteua,05007,base.state_br_pa,499
city_3104403,Argirita,04403,base.state_br_mg,4087
city_3104452,Aricanduva,04452,base.state_br_mg,568
city_3104502,Arinos,04502,base.state_br_mg,4089
city_3104601,Astolfo Dutra,04601,base.state_br_mg,4091
city_3104700,Ataléia,04700,base.state_br_mg,4093
city_3104809,Augusto de Lima,04809,base.state_br_mg,4095
city_3104908,Baependi,04908,base.state_br_mg,4097
city_3105004,Baldim,05004,base.state_br_mg,4099
city_3105103,Bambuí,05103,base.state_br_mg,4101
city_3105202,Bandeira,05202,base.state_br_mg,4103
city_1100320,São Miguel do Guaporé,00320,base.state_br_ro,45
city_1505031,Novo Progresso,05031,base.state_br_pa,633
city_3105301,Bandeira do Sul,05301,base.state_br_mg,4105
city_3105400,Barão de Cocais,05400,base.state_br_mg,4107
city_3105509,Barão de Monte Alto,05509,base.state_br_mg,4109
city_3105608,Barbacena,05608,base.state_br_mg,4111
city_3105707,Barra Longa,05707,base.state_br_mg,4113
city_3105905,Barroso,05905,base.state_br_mg,4117
city_3106002,Bela Vista de Minas,06002,base.state_br_mg,4119
city_3106101,Belmiro Braga,06101,base.state_br_mg,4121
city_3106200,Belo Horizonte,06200,base.state_br_mg,4123
city_3106309,Belo Oriente,06309,base.state_br_mg,4125
city_1505064,Novo Repartimento,05064,base.state_br_pa,629
city_3106408,Belo Vale,06408,base.state_br_mg,4127
city_3106507,Berilo,06507,base.state_br_mg,4129
city_3106606,Bertópolis,06606,base.state_br_mg,4131
city_3106655,Berizal,06655,base.state_br_mg,570
city_3106705,Betim,06705,base.state_br_mg,4133
city_3106804,Bias Fortes,06804,base.state_br_mg,4135
city_3106903,Bicas,06903,base.state_br_mg,4137
city_3107000,Biquinhas,07000,base.state_br_mg,4139
city_3107109,Boa Esperança,07109,base.state_br_mg,5619
city_3107208,Bocaina de Minas,07208,base.state_br_mg,4143
city_1505106,Óbidos,05106,base.state_br_pa,501
city_3107307,Bocaiúva,07307,base.state_br_mg,4145
city_3107406,Bom Despacho,07406,base.state_br_mg,4147
city_3107505,Bom Jardim de Minas,07505,base.state_br_mg,4149
city_3107604,Bom Jesus da Penha,07604,base.state_br_mg,4151
city_3107703,Bom Jesus do Amparo,07703,base.state_br_mg,4153
city_3107802,Bom Jesus do Galho,07802,base.state_br_mg,4155
city_3107901,Bom Repouso,07901,base.state_br_mg,4157
city_3108008,Bom Sucesso,08008,base.state_br_mg,4159
city_3108107,Bonfim,08107,base.state_br_mg,4161
city_3108206,Bonfinópolis de Minas,08206,base.state_br_mg,4163
city_1505205,Oeiras do Pará,05205,base.state_br_pa,503
city_3108255,Bonito de Minas,08255,base.state_br_mg,572
city_3108305,Borda da Mata,08305,base.state_br_mg,4165
city_3108404,Botelhos,08404,base.state_br_mg,4167
city_3108503,Botumirim,08503,base.state_br_mg,4169
city_3108552,Brasilândia de Minas,08552,base.state_br_mg,574
city_3108602,Brasília de Minas,08602,base.state_br_mg,4171
city_3108701,Brás Pires,08701,base.state_br_mg,4173
city_3108800,Braúnas,08800,base.state_br_mg,4175
city_3108909,Brasópolis,08909,base.state_br_mg,4177
city_3109006,Brumadinho,09006,base.state_br_mg,4179
city_1505304,Oriximiná,05304,base.state_br_pa,505
city_3109105,Bueno Brandão,09105,base.state_br_mg,4181
city_3109204,Buenópolis,09204,base.state_br_mg,4183
city_3109253,Bugre,09253,base.state_br_mg,576
city_3109303,Buritis,09303,base.state_br_mg,4185
city_3109402,Buritizeiro,09402,base.state_br_mg,4187
city_3109451,Cabeceira Grande,09451,base.state_br_mg,578
city_3109501,Cabo Verde,09501,base.state_br_mg,4189
city_3109600,Cachoeira da Prata,09600,base.state_br_mg,4191
city_3109709,Cachoeira de Minas,09709,base.state_br_mg,4193
city_3109808,Cachoeira Dourada,09808,base.state_br_mg,9673
city_1505403,Ourém,05403,base.state_br_pa,507
city_3109907,Caetanópolis,09907,base.state_br_mg,4197
city_3110004,Caeté,10004,base.state_br_mg,4199
city_3110103,Caiana,10103,base.state_br_mg,4201
city_3110202,Cajuri,10202,base.state_br_mg,4203
city_3110301,Caldas,10301,base.state_br_mg,4205
city_3110400,Camacho,10400,base.state_br_mg,4207
city_3110509,Camanducaia,10509,base.state_br_mg,4209
city_3110608,Cambuí,10608,base.state_br_mg,4211
city_3110707,Cambuquira,10707,base.state_br_mg,4213
city_3110806,Campanário,10806,base.state_br_mg,4215
city_1505437,Ourilândia do Norte,05437,base.state_br_pa,591
city_3110905,Campanha,10905,base.state_br_mg,4217
city_3111002,Campestre,11002,base.state_br_mg,560
city_3111101,Campina Verde,11101,base.state_br_mg,4221
city_3111150,Campo Azul,11150,base.state_br_mg,580
city_3111200,Campo Belo,11200,base.state_br_mg,4223
city_3111309,Campo do Meio,11309,base.state_br_mg,4225
city_3111408,Campo Florido,11408,base.state_br_mg,4227
city_3111507,Campos Altos,11507,base.state_br_mg,4229
city_3111606,Campos Gerais,11606,base.state_br_mg,4231
city_3111705,Canaã,11705,base.state_br_mg,4233
city_1505486,Pacajá,05486,base.state_br_pa,593
city_3111804,Canápolis,11804,base.state_br_mg,3421
city_3111903,Cana Verde,11903,base.state_br_mg,4237
city_3112000,Candeias,12000,base.state_br_mg,3429
city_3112059,Cantagalo,12059,base.state_br_mg,582
city_3112109,Caparaó,12109,base.state_br_mg,4241
city_3112208,Capela Nova,12208,base.state_br_mg,4243
city_3112307,Capelinha,12307,base.state_br_mg,4245
city_3112406,Capetinga,12406,base.state_br_mg,4247
city_3112505,Capim Branco,12505,base.state_br_mg,4249
city_3112604,Capinópolis,12604,base.state_br_mg,4251
city_1505494,Palestina do Pará,05494,base.state_br_pa,379
city_3112653,Capitão Andrade,12653,base.state_br_mg,2651
city_3112703,Capitão Enéas,12703,base.state_br_mg,4253
city_3112802,Capitólio,12802,base.state_br_mg,4255
city_3112901,Caputira,12901,base.state_br_mg,4257
city_3113008,Caraí,13008,base.state_br_mg,4259
city_3113107,Caranaíba,13107,base.state_br_mg,4261
city_3113206,Carandaí,13206,base.state_br_mg,4263
city_3113305,Carangola,13305,base.state_br_mg,4265
city_3113404,Caratinga,13404,base.state_br_mg,4267
city_3113503,Carbonita,13503,base.state_br_mg,4269
city_1505502,Paragominas,05502,base.state_br_pa,509
city_3113602,Careaçu,13602,base.state_br_mg,4271
city_3113701,Carlos Chagas,13701,base.state_br_mg,4273
city_3113800,Carmésia,13800,base.state_br_mg,4275
city_3113909,Carmo da Cachoeira,13909,base.state_br_mg,4277
city_3114006,Carmo da Mata,14006,base.state_br_mg,4279
city_3114105,Carmo de Minas,14105,base.state_br_mg,4281
city_3114204,Carmo do Cajuru,14204,base.state_br_mg,4283
city_3114303,Carmo do Paranaíba,14303,base.state_br_mg,4285
city_3114402,Carmo do Rio Claro,14402,base.state_br_mg,4287
city_3114501,Carmópolis de Minas,14501,base.state_br_mg,4289
city_1100338,Nova Mamoré,00338,base.state_br_ro,47
city_1505536,Parauapebas,05536,base.state_br_pa,595
city_3114550,Carneirinho,14550,base.state_br_mg,2685
city_3114600,Carrancas,14600,base.state_br_mg,4291
city_3114709,Carvalhópolis,14709,base.state_br_mg,4293
city_3114808,Carvalhos,14808,base.state_br_mg,4295
city_3114907,Casa Grande,14907,base.state_br_mg,4297
city_3115003,Cascalho Rico,15003,base.state_br_mg,4299
city_3115102,Cássia,15102,base.state_br_mg,4301
city_3115201,Conceição da Barra de Minas,15201,base.state_br_mg,4303
city_3115300,Cataguases,15300,base.state_br_mg,4305
city_3115359,Catas Altas,15359,base.state_br_mg,584
city_1505551,Pau D'Arco,05551,base.state_br_pa,387
city_3115409,Catas Altas da Noruega,15409,base.state_br_mg,4307
city_3115458,Catuji,15458,base.state_br_mg,2653
city_3115474,Catuti,15474,base.state_br_mg,586
city_3115508,Caxambu,15508,base.state_br_mg,4309
city_3115607,Cedro do Abaeté,15607,base.state_br_mg,4311
city_3115706,Central de Minas,15706,base.state_br_mg,4313
city_3115805,Centralina,15805,base.state_br_mg,4315
city_3115904,Chácara,15904,base.state_br_mg,4317
city_3116001,Chalé,16001,base.state_br_mg,4319
city_3116100,Chapada do Norte,16100,base.state_br_mg,4321
city_1505601,Peixe-Boi,05601,base.state_br_pa,511
city_3116159,Chapada Gaúcha,16159,base.state_br_mg,588
city_3116209,Chiador,16209,base.state_br_mg,4323
city_3116308,Cipotânea,16308,base.state_br_mg,4325
city_3116407,Claraval,16407,base.state_br_mg,4327
city_3116506,Claro dos Poções,16506,base.state_br_mg,4329
city_3116605,Cláudio,16605,base.state_br_mg,4331
city_3116704,Coimbra,16704,base.state_br_mg,4333
city_3116803,Coluna,16803,base.state_br_mg,4335
city_3116902,Comendador Gomes,16902,base.state_br_mg,4337
city_3117009,Comercinho,17009,base.state_br_mg,4339
city_1505635,Piçarra,05635,base.state_br_pa,58
city_3117108,Conceição da Aparecida,17108,base.state_br_mg,4341
city_3117207,Conceição das Pedras,17207,base.state_br_mg,4343
city_3117306,Conceição das Alagoas,17306,base.state_br_mg,4345
city_3117405,Conceição de Ipanema,17405,base.state_br_mg,4347
city_3117504,Conceição do Mato Dentro,17504,base.state_br_mg,4349
city_3117603,Conceição do Pará,17603,base.state_br_mg,4351
city_3117702,Conceição do Rio Verde,17702,base.state_br_mg,4353
city_3117801,Conceição dos Ouros,17801,base.state_br_mg,4355
city_3117836,Cônego Marinho,17836,base.state_br_mg,590
city_3117876,Confins,17876,base.state_br_mg,592
city_1505650,Placas,05650,base.state_br_pa,60
city_3117900,Congonhal,17900,base.state_br_mg,4357
city_3118007,Congonhas,18007,base.state_br_mg,4359
city_3118106,Congonhas do Norte,18106,base.state_br_mg,4361
city_3118205,Conquista,18205,base.state_br_mg,4363
city_3118304,Conselheiro Lafaiete,18304,base.state_br_mg,4365
city_3118403,Conselheiro Pena,18403,base.state_br_mg,4367
city_3118502,Consolação,18502,base.state_br_mg,4369
city_3118601,Contagem,18601,base.state_br_mg,4371
city_3118700,Coqueiral,18700,base.state_br_mg,4373
city_3118809,Coração de Jesus,18809,base.state_br_mg,4375
city_1505700,Ponta de Pedras,05700,base.state_br_pa,513
city_3118908,Cordisburgo,18908,base.state_br_mg,4377
city_3119005,Cordislândia,19005,base.state_br_mg,4379
city_3119104,Corinto,19104,base.state_br_mg,4381
city_3119203,Coroaci,19203,base.state_br_mg,4383
city_3119302,Coromandel,19302,base.state_br_mg,4385
city_3119401,Coronel Fabriciano,19401,base.state_br_mg,4387
city_3119500,Coronel Murta,19500,base.state_br_mg,4389
city_3119609,Coronel Pacheco,19609,base.state_br_mg,4391
city_3119708,Coronel Xavier Chaves,19708,base.state_br_mg,4393
city_3119807,Córrego Danta,19807,base.state_br_mg,4395
city_1505809,Portel,05809,base.state_br_pa,515
city_3119906,Córrego do Bom Jesus,19906,base.state_br_mg,4397
city_3119955,Córrego Fundo,19955,base.state_br_mg,594
city_3120003,Córrego Novo,20003,base.state_br_mg,4399
city_3120102,Couto de Magalhães de Minas,20102,base.state_br_mg,4401
city_3120151,Crisólita,20151,base.state_br_mg,596
city_3120201,Cristais,20201,base.state_br_mg,4403
city_3120300,Cristália,20300,base.state_br_mg,4405
city_3120409,Cristiano Otoni,20409,base.state_br_mg,4407
city_3120508,Cristina,20508,base.state_br_mg,4409
city_3120607,Crucilândia,20607,base.state_br_mg,4411
city_1505908,Porto de Moz,05908,base.state_br_pa,517
city_3120706,Cruzeiro da Fortaleza,20706,base.state_br_mg,4413
city_3120805,Cruzília,20805,base.state_br_mg,4415
city_3120839,Cuparaque,20839,base.state_br_mg,598
city_3120870,Curral de Dentro,20870,base.state_br_mg,600
city_3120904,Curvelo,20904,base.state_br_mg,4417
city_3121001,Datas,21001,base.state_br_mg,4419
city_3121100,Delfim Moreira,21100,base.state_br_mg,4421
city_3121209,Delfinópolis,21209,base.state_br_mg,4423
city_3121258,Delta,21258,base.state_br_mg,602
city_3121308,Descoberto,21308,base.state_br_mg,4425
city_1506005,Prainha,06005,base.state_br_pa,519
city_3121407,Desterro de Entre Rios,21407,base.state_br_mg,4427
city_3121506,Desterro do Melo,21506,base.state_br_mg,4429
city_3121605,Diamantina,21605,base.state_br_mg,4431
city_3121704,Diogo de Vasconcelos,21704,base.state_br_mg,4433
city_3121803,Dionísio,21803,base.state_br_mg,4435
city_3121902,Divinésia,21902,base.state_br_mg,4437
city_3122009,Divino,22009,base.state_br_mg,4439
city_3122108,Divino das Laranjeiras,22108,base.state_br_mg,4441
city_3122207,Divinolândia de Minas,22207,base.state_br_mg,4443
city_3122306,Divinópolis,22306,base.state_br_mg,4445
city_1506104,Primavera,06104,base.state_br_pa,521
city_3122355,Divisa Alegre,22355,base.state_br_mg,604
city_3122405,Divisa Nova,22405,base.state_br_mg,4447
city_3122454,Divisópolis,22454,base.state_br_mg,2657
city_3122470,Dom Bosco,22470,base.state_br_mg,606
city_3122504,Dom Cavati,22504,base.state_br_mg,4449
city_3122603,Dom Joaquim,22603,base.state_br_mg,4451
city_3122702,Dom Silvério,22702,base.state_br_mg,4453
city_3122801,Dom Viçoso,22801,base.state_br_mg,4455
city_3122900,Dona Eusébia,22900,base.state_br_mg,4457
city_3123007,Dores de Campos,23007,base.state_br_mg,4459
city_1100346,Alvorada D'Oeste,00346,base.state_br_ro,35
city_1506112,Quatipuru,06112,base.state_br_pa,62
city_3123106,Dores de Guanhães,23106,base.state_br_mg,4461
city_3123205,Dores do Indaiá,23205,base.state_br_mg,4463
city_3123304,Dores do Turvo,23304,base.state_br_mg,4465
city_3123403,Doresópolis,23403,base.state_br_mg,4467
city_3123502,Douradoquara,23502,base.state_br_mg,4469
city_3123528,Durandé,23528,base.state_br_mg,2675
city_3123601,Elói Mendes,23601,base.state_br_mg,4471
city_3123700,Engenheiro Caldas,23700,base.state_br_mg,4473
city_3123809,Engenheiro Navarro,23809,base.state_br_mg,4475
city_3123858,Entre Folhas,23858,base.state_br_mg,2663
city_1506138,Redenção,06138,base.state_br_pa,1533
city_3123908,Entre Rios de Minas,23908,base.state_br_mg,4477
city_3124005,Ervália,24005,base.state_br_mg,4479
city_3124104,Esmeraldas,24104,base.state_br_mg,4481
city_3124203,Espera Feliz,24203,base.state_br_mg,4483
city_3124302,Espinosa,24302,base.state_br_mg,4485
city_3124401,Espírito Santo do Dourado,24401,base.state_br_mg,4487
city_3124500,Estiva,24500,base.state_br_mg,4489
city_3124609,Estrela Dalva,24609,base.state_br_mg,4491
city_3124708,Estrela do Indaiá,24708,base.state_br_mg,4493
city_3124807,Estrela do Sul,24807,base.state_br_mg,4495
city_1506161,Rio Maria,06161,base.state_br_pa,569
city_3124906,Eugenópolis,24906,base.state_br_mg,4497
city_3125002,Ewbank da Câmara,25002,base.state_br_mg,4499
city_3125101,Extrema,25101,base.state_br_mg,4501
city_3125200,Fama,25200,base.state_br_mg,4503
city_3125309,Faria Lemos,25309,base.state_br_mg,4505
city_3125408,Felício dos Santos,25408,base.state_br_mg,4507
city_3125507,São Gonçalo do Rio Preto,25507,base.state_br_mg,4509
city_3125606,Felisburgo,25606,base.state_br_mg,4511
city_3125705,Felixlândia,25705,base.state_br_mg,4513
city_3125804,Fernandes Tourinho,25804,base.state_br_mg,4515
city_1506187,Rondon do Pará,06187,base.state_br_pa,573
city_3125903,Ferros,25903,base.state_br_mg,4517
city_3125952,Fervedouro,25952,base.state_br_mg,2683
city_3126000,Florestal,26000,base.state_br_mg,4519
city_3126109,Formiga,26109,base.state_br_mg,4521
city_3126208,Formoso,26208,base.state_br_mg,9363
city_3126307,Fortaleza de Minas,26307,base.state_br_mg,4525
city_3126406,Fortuna de Minas,26406,base.state_br_mg,4527
city_3126505,Francisco Badaró,26505,base.state_br_mg,4529
city_3126604,Francisco Dumont,26604,base.state_br_mg,4531
city_3126703,Francisco Sá,26703,base.state_br_mg,4533
city_1506195,Rurópolis,06195,base.state_br_pa,597
city_3126752,Franciscópolis,26752,base.state_br_mg,608
city_3126802,Frei Gaspar,26802,base.state_br_mg,4535
city_3126901,Frei Inocêncio,26901,base.state_br_mg,4537
city_3126950,Frei Lagonegro,26950,base.state_br_mg,610
city_3127008,Fronteira,27008,base.state_br_mg,4539
city_3127057,Fronteira dos Vales,27057,base.state_br_mg,4935
city_3127073,Fruta de Leite,27073,base.state_br_mg,612
city_3127107,Frutal,27107,base.state_br_mg,4541
city_3127206,Funilândia,27206,base.state_br_mg,4543
city_3127305,Galiléia,27305,base.state_br_mg,4545
city_1506203,Salinópolis,06203,base.state_br_pa,523
city_3127339,Gameleiras,27339,base.state_br_mg,614
city_3127354,Glaucilândia,27354,base.state_br_mg,616
city_3127370,Goiabeira,27370,base.state_br_mg,618
city_3127388,Goianá,27388,base.state_br_mg,620
city_3127404,Gonçalves,27404,base.state_br_mg,4547
city_3127503,Gonzaga,27503,base.state_br_mg,4549
city_3127602,Gouveia,27602,base.state_br_mg,4551
city_3127701,Governador Valadares,27701,base.state_br_mg,4553
city_3127800,Grão Mogol,27800,base.state_br_mg,4555
city_3127909,Grupiara,27909,base.state_br_mg,4557
city_1506302,Salvaterra,06302,base.state_br_pa,525
city_3128006,Guanhães,28006,base.state_br_mg,4559
city_3128105,Guapé,28105,base.state_br_mg,4561
city_3128204,Guaraciaba,28204,base.state_br_mg,4563
city_3128253,Guaraciama,28253,base.state_br_mg,622
city_3128303,Guaranésia,28303,base.state_br_mg,4565
city_3128402,Guarani,28402,base.state_br_mg,4567
city_3128501,Guarará,28501,base.state_br_mg,4569
city_3128600,Guarda-Mor,28600,base.state_br_mg,4571
city_3128709,Guaxupé,28709,base.state_br_mg,4573
city_3128808,Guidoval,28808,base.state_br_mg,4575
city_1506351,Santa Bárbara do Pará,06351,base.state_br_pa,369
city_3128907,Guimarânia,28907,base.state_br_mg,4577
city_3129004,Guiricema,29004,base.state_br_mg,4579
city_3129103,Gurinhatã,29103,base.state_br_mg,4581
city_3129202,Heliodora,29202,base.state_br_mg,4583
city_3129301,Iapu,29301,base.state_br_mg,4585
city_3129400,Ibertioga,29400,base.state_br_mg,4587
city_3129509,Ibiá,29509,base.state_br_mg,4589
city_3129608,Ibiaí,29608,base.state_br_mg,4591
city_3129657,Ibiracatu,29657,base.state_br_mg,624
city_3129707,Ibiraci,29707,base.state_br_mg,4593
city_1506401,Santa Cruz do Arari,06401,base.state_br_pa,527
city_3129806,Ibirité,29806,base.state_br_mg,4595
city_3129905,Ibitiúra de Minas,29905,base.state_br_mg,4597
city_3130002,Ibituruna,30002,base.state_br_mg,4599
city_3130051,Icaraí de Minas,30051,base.state_br_mg,2693
city_3130101,Igarapé,30101,base.state_br_mg,4601
city_3130200,Igaratinga,30200,base.state_br_mg,4603
